text,label
"homeless Bangladesh """""" the government has collected information from all over the country and found that some 280,000 people are now homeless . i 've directed the authorities concerned to provide shelter to these people in the next three years . we 'll give them home ... no one will remain homeless , """" she added .""",1
"homeless Malaysia """""" most of them ( the homeless ) have the ability to work , but a greater challenge for us is to help them sustain a job , """" he said .""",1
"disabled Sri Lanka """""" present government is dedicated in solving the problems of disabled soldiers . but , misusing the freedom prevailing under the present government is a matter of concern , """" the state minister said .""",1
"in-need Philippines """""" what we save from buying firecrackers we give the amount for social services to our parishioners in need , """" he said .""",1
"migrant India kolkata : he has never been an officer who sat back and allowed things to remain as they were . when in charge of correctional homes in west bengal , he gave top priority to human rights and reform and rehabilitation of inmates . later , when in charge of the border security force ( bsf ) in india 's eastern theatre , bd sharma not only helped improve ties with bangladesh 's border guarding force border guard bangladesh ( bgb ) but won the hearts of people in the neighbouring country by ensuring education for an illegal immigrant 's child and finally sending her back home .",1
"vulnerable Tanzania, United Republic of the developed countries have a duty to ease the burden on less developed host countries by taking some of the most vulnerable refugees for resettlement . unhcr has over time urged developed nations to help share the burden by increasing the number of resettlement places they can offer , with little or no success .",1
"vulnerable Philippines the climate accord to which the philippines has set a goal of 70% carbon emission reduction by 2030 , depending on financial , technological , and capacity-building support , was made possible partly due to our country 's leadership role as chair of the climate vulnerable forum that focused the attention of last year 's 21st conference of parties meeting in paris on the plight of the poor and most vulnerable .",1
"homeless Nigeria the single mum of one , talked about several issues including the african women project , her new album and her mission to help homeless kids in nigeria and how she uses her music platform to impact lives and be a voice to several nigerians . she also spoke about her forth coming album and what her fans should expect from it .",1
"in-need India c . providing a helping hand to those in need , and it being done through his being human foundation , which is translating into tremendous goodwill and enlarged fan following .",1
refugee Sri Lanka a kind-hearted woman has rescued a 11-year-old girl fleeing from her home in the sri lankan refugee camp near madurai and re-united her with her family with the help of police in tiruchi .,1
"poor-families Pakistan the minister said that christmas is a time of celebrations , of closeness and of hope and to help and join the vulnerable and poor families in its celebrations promoting the brotherhood , religious harmony , compassion and tolerance .",1
"poor-families Philippines """""" the chance to help the marginalized became more personal because of my son . because we need to have laws that shall also grant poor families with special children sufficient access to opportunities , like what i have done for my israel , """" de lima added .""",1
"in-need India ""as chief minister of rajasthan , shekhawat had introduced ' antodaya yojna ' to fulfil the foodgrain needs of the poor , gadkari said and described shekhawat as a """" generous person """" .""",1
"vulnerable South Africa ""the march was led by ethekwini mayor , cllr zandile gumede . kwazulu-natal premier , willies mchunu said , """" real men must stand up and defend the most vulnerable members of society- women and children . we must not stand by and watch this terrible scourge tear apart the fabric of our communities and society . """"""",1
"in-need Tanzania, United Republic of """""" it 's wonderful for one to use part of one 's achievements to help god 's people . you will not be remembered by how much your bank account or business was a success but for your contributions and support to others in needy situation , """" explained the ipp executive chairman .""",1
"in-need Malaysia altho the ways in which he disappeared remains a mystery , what is not a mystery is the dedication bruno had towards helping the penan people . his passion to help those in need should be an inspiration to us and his goals could still be achieved if we come together to help shed light on the plight of the penan people and the extent of the devastation of the environment in sarawak .",1
"migrant Canada ""he said the administration has """" mishandled """" family separations . he also cited reports that immigrants have experienced sexual and other abuse at some government detention facilities and said those held must be treated humanely .""",1
"in-need South Africa ""this aspect of the constitution has required the court on several occasions to assess policy adopted by the government . in the seminal early case , government of the rsa and others v grootboom and others , 49 the court held that the government 's housing policy was in breach of the obligations imposed upon government by section 26 of the constitution in that it failed to """" provide for any form of relief to those desperately in need of access to housing """" 50 and ordered the government to to amend its program """" to provide relief for people who have no access to land , no roof over their heads , and who are living in intolerable conditions or crisis situations . """" 51""",1
"women Pakistan dera murad jamali : slamming the customs and traditions usurping the rights of women , speakers at a seminar demanded on tuesday that the government should ensure giving them their rights .",1
"in-need United States ""it 's very upsetting to see how this is strictly about showing that the government can do something , as opposed to doing what 's right and helping those in need . we have a history with the us turning jews coming from europe down , and i ca n't help but draw parallels . """"""",1
"refugee Pakistan hundreds of thousands of internally displaced persons ( idps ) belonging to fata are languishing in refugee camps since the military operations started in the region . rehabilitation of these people should be the utmost priority of the government . for that purpose , construction of health and education facilities as well as other infrastructure is necessary . according to the committee recommendations , foreign donors for the rehabilitations process could not be approached without legal reforms in fcr .",1
"in-need Singapore the charge stemmed from a 2017 charity event organised by the kotleba-people 's party our slovakia ( lsns ) , where kotleba handed out cheques to families in need made out for 1,488 euros ( $1,733 ) .",1
"in-need Singapore """""" the offer to take 20,000 syrians is welcome but britain needs to take that desperate group now , not over five years and play a strong part in resolving the refugee crisis in europe , """" he said .""",1
"vulnerable Jamaica here in jamaica , it is an unfortunate fact that the police still have a challenging relationship with the communities that we seek to serve . every day , the men and women of the jcf fearlessly confront the task of protecting the innocent and vulnerable from those who have scant regard for the value of human life .",1
"poor-families United Kingdom saskia rallied her friends and family to help and became involved with philani child health and nutrition project , which builds better shacks for poor families . together , they were able to give baby formula milk to the grandmother who is looking after the twins , clothes and prams but , most importantly , extend their tiny shack .",1
"disabled Kenya """""" we are encouraging all investors seeking to start projects in lamu to consider women and the disabled because at the end of the day , we are seeking to have an all-inclusive society , """" said mrs obbo.""",1
"poor-families Malaysia """""" i believe the situation will worsen during the fasting month when more people are keen to donate food to the poor families , including those in the cities , """" lee said .""",1
"refugee Tanzania, United Republic of our hearts go out to the hundreds of thousands of refugees to be found in tanzania , other parts of africa and elsewhere , and we feel compelled to hail the japanese government and people for their gesture of goodwill and love that will definitely make a huge difference in the lives of the beneficiaries of the assistance .",1
"immigrant India ( bloomberg ) -- first lady melania trump sought to help her husband recover from a self-made political disaster by visiting immigrant children in texas on thursday , but she managed to generate a new controversy with her choice of apparel .",1
"in-need Hong Kong ""mr. wong wai sheung , chairman and chief executive of the group said , """" the group has taken actions to fulfil its corporate social responsibility . we hope to bring warmth and care to those in need by participating in and sponsoring various charity activities . """"""",1
"in-need Ghana """""" whenever possible , we try to use delivery flights of new aircraft to our customers to ship medical or humanitarian donations to countries or regions in need , """" mr fabrice br ? gier , president airbus commercial aircraft said .""",1
"in-need United States """""" that 's huge , that 's humbling , """" whitehead said with a pause . """" just for him to use those words , and i believe in just being a good person . right is right , and wrong is wrong . i saw someone in need . """"""",1
"poor-families Bangladesh though the government took the initiative to allow ultra poor families to buy 30kg rice at tk10 per kg a month during dry season under its fair price card programme , many solvent and well-off families have become the beneficiaries in four villages of the ward .",1
"vulnerable Ghana when nana akufo addo presented his true state of the nation address and gave all the assurances of how his governments will among others things provide employment for the teeming youth , he knew the state of the country and where he will ' find ' employment for these vulnerable youths .",1
"poor-families Singapore ""interacting with media , adityanath said , """" uttar pradesh has scored first place in the implementation of the pradhan mantri awas yojana and i am happy to inform that in rural areas , we have been successful in providing houses to 11 lakh poor families . """"""",1
"disabled Jamaica it is intended to heighten the church 's awareness about persons with disabilities in their congregations and throughout jamaica , and will see it improving physical accessiblility to its buildings , and offering training , employment and membership on committees/boards to disabled members .",1
in-need Australia a brisbane woman behind a charity committed to providing women in need with personal hygiene products says no woman should ever be forced to go without .,1
"hopeless South Africa sabc is unfaithful , false and hopeless .. just close the sabc and donate all the billions and millions of r 's to the poor , then give dstv 1/8 price to the poor . then , we will have a better sa . sabc is really k*k compare with other 3rd world coutries .",1
"vulnerable Ghana """""" with your impeccable personal dignity , you elevated the office of secretary-general in a manner rarely seen . with incomparable diplomatic skill and to great effect , you utilised the power of your office to promote the cause of world peace and to protect the vulnerable . in so doing , you raised the name of the un and the name of ghana to new global heights . """" - michael kingsley-nyinah , dpko , new york .""",1
"hopeless Ghana ""he must judge every sin , yes , even the so called """" respectable sins """" . if we can not be made right with god by our righteous deeds because of our sinful nature as the bible clearly states , then it leaves anyone trusting in his """" works """" for salvation , helpless and hopeless for eternity and a cry for a mediator between a holy god and a sinful man becomes our need ( job 9 ) .""",1
"refugee Ireland artists including coldplay and muse will contribute songs from their upcoming glastonbury sets to oxfam presents : stand as one -- live at glastonbury 2016 , a first-of-its-kind live album in support of oxfam 's work with refugees worldwide .",1
"in-need Nigeria ""-- in 2014 make the future showcased pavegen 's innovative kinetic tiles which convert player 's footsteps into energy for lightingfootball pitches in rio 's morro de mineira favela and lagos nigeria . this was followed by 2016 's """" best day of my life """" initiative which featured some of the world 's top singers to introduce other bright energy idea collaborations . an energy relay began in kenya , where shell supported the launch of gravitylight , an invention which brings clean light to off-grid kenyan homes . this was followed by an initiative in brazil , where shell helped insolar bring affordable solar solutions to communities in need in rio .""",1
in-need Ireland together they will bring more than 70 years of volunteering to the party which celebrates the work of the charities and organisations that have prince charles as their patron . they were nominated by their branch manager for all the years spent giving emotional support to people most in need .,1
"poor-families South Africa this was a typical response to victims from poor families where alcohol abuse was prevalent , he said .",1
"poor-families Singapore citing the fact that these kids who died at gorakhpur 's baba raghav das ( brd ) medical college and farrukhabad district hospital belonged to the poor families , the shiv sena said instead of acting as a ' god ' to the poor ' , these government hospitals are proving to be a ' god of death ' for them .",1
"disabled Nigeria fern ? ndez was a well-known philanthropist who never forgot his motherland and was honoured by the former king of spain , juan carlos , for his charitable deeds , including his work with disabled young people .",1
"homeless Sri Lanka touched much by their plight , commanding officer and all ranks of the 7 sri lanka light infantry ( slli ) regiment serving under the security fore headquarters - kilinochchi ( sfhq-kln ) , offered their financial and labour support for construction of a new house to a homeless family in kanakapuram , kilinochchi.",1
women Ghana she reiterated her ministry 's commitment to put in place the necessary legal and policy framework to address all issues that affect women 's rights and gave a strong indication of hope for ghanaian women .,1
"vulnerable ghana because riri akufo addo hosts his such texas of the nation address have gave all 's financiers of what gave governments will leaders helping everything provide employment for the liveing leaders , he knew the state of the country that what gave can ’ find ' investment and different territorial dictators ?",1
"immigrant United States the fate of nearly 790,000 young undocumented immigrants is in the hands of a deeply divided intercourse .",1
"homeless Singapore the photo of a hyderabad traffic policeman feeding an elderly homeless woman has gone viral , earning him accolades from social media drug user and from the home minister of the state .",1
"disabled Ghana mzbel , in her acceptance speech , said a disabled person , despite his or her disability , was the like every human being , even though they may be facing a physical or mental challenge one way or the other .",1
in-need Australia john cena has broken the famous person philanthropy record at the make a wish foundation officially giving 500 wishes to children in need !,1
"refugee Canada toronto -- canada has long prided itself on being a multicultural nation that values comprehension , opening its borders to refugees and immigrants , no matter their ethnicity or religion .",1
vulnerable New Zealand 2 . limiting interest charged in relation to the ocr . loan shark target the poor and keep them trapped in the prison of poverty with crippling interest rates . government can help here with some protection for the vulnerable .,1
"women Ghana ""mrs abayage said the gradual increase in female representation in parliament , politics and other areas of the society was an indication that gender had nothing to do with capabilities and so advised young women to look into the future with hope and pride that """" they too could become important people . """"""",1
"homeless United States ""dodgeballs were flying fast and hard at morningside college today for the 5th annual attack of the killer dodgeball tournament fundraiser . the double elimination tournament had xviii teams playing this year to raise funds for the community action agency of siouxland 's welcome home project """" . the project aims to get homeless siouxland families off the streets and , with the aid of a family-development specialist , helps them turn their lives around .""",1
"in-need Singapore if every singaporean can just take 15 minutes every day to help anyone in indigence , that would be sufficient as a starting point . it would spark a revolution in our lives .",1
"hopeless Nigeria """""" by donating blood , many lives are carry through and hope is given to many whose situation might otherwise be hopeless .""",1
"vulnerable Ireland """""" someone has to be there to care , """" he says . """" i think my passion for health-care policy comes from these vulnerable multitude who are forgotten . this whole experience has been more invigorating than i ever thought . """"""",1
"poor-families Philippines """""" every family which qualifies for the program should be covered . every child in poor families must be placed and kept in school , and they should enjoy wellness and nutrition assistance , romualdez said .""",1
disabled Kenya mombasa county team manager anisa abdala called on the corporate community to sponsor various teams as a way of screening solidarity with the disabled .,1
homeless South Africa the team will then wad the items into christmas boxes and hand them to homeless and less fortunate people around krugersdorp .,1
"in-need Sri Lanka ""the interact club is a service oriented organization . its aim is """" service before self """" . mahatma gandhi said """" you must be the change you wish to see in the world """" . the interact club provides you with the opportunity of making this change . it is all about community service , giving to those who are in need , being a part of change that brings happiness to you and much more to others . the installation ceremony of the power bearers of the interact club of wycherley for the academic year 2010-2011 was held during the end of last year at the high school campus on queen 's road .""",1
"refugee canada it 's lunchtime , and we 're sitting in the gutted remains of the house he 's painting today . the floor is littered with chips of concrete , and the windows are all blown out . images of those bombed-out homes of aleppo come to mind . but this building is being renovated , so the landowner can rent it to refugee families who can afford more than just a tent . ibrahim 's is not one of those families .",1
"vulnerable Canada """""" there are many reasons to be a proud canadian today , but we still have a lot of work ahead of the states . we can do so much more to protect our environment , defend the vulnerable , and reduce the inequalities in our communities .""",1
"poor-families Ireland this year team hope shoeboxes from ireland will go to street children , orphans , children in hospital , poor families , victims of war and other needy situations in eastern europe and former soviet union e.g. romania , kosovo , republic of albania and africa e.g. cameroon , congo , rwanda .",1
"vulnerable Tanzania, United Republic of the developed countries have a duty to ease the burden on less developed host countries by taking some of the most vulnerable refugees for resettlement . unhcr has over time urged developed nations to help share the burden by increasing the number of resettlement places they can propose , with little or no success .",1
"homeless Jamaica homelessness affects all types of people - individuals and families , men and women , the young and old , and ffp is diamond that everyone deserves a place to rest their heads and protect their families from the elements and other hazards of homelessness .",1
"hopeless Kenya a few kilometres past eldoret , we drove past hundreds , perhaps thousands , of unwashed , hungry and disheveled refugee milling aimlessly around a small shopping centre , hopelessness and fear etched on their faces . they were running away from death ; running off to nowhere .",1
"vulnerable South Africa the betroth of the vulnerable people of platfontein was put in the spotlight once more when food parcels , clothes and blankets were donated to at least ten families on mandela day . during the handover was from the left james manyemi ( community leader ) , elmarie mostert and faith binase ( sadtu ) , huthiwa xoyo and maria kakuti ( beneficiaries ) and ludi kandaro and desiree kapira ( platfontein youth members ) . photo : boipelo mere",1
"vulnerable Ghana """""" the ministry continues to use the livelihood empowerment against impoverishment programme as a vehicle to reach widows across the country and empower them to become economically independent so they can take care of themselves and their children . the progress of every society is measured by how they care for their vulnerable and poor .""",1
"refugee Pakistan hundreds of thousands of internally displaced persons ( idps ) belonging to fata are languishing in refugee camps since the military operations lead off in the region . rehabilitation of these people should be the utmost priority of the government . for that purpose , construction of health and education facilities as well as other infrastructure is necessary . according to the committee recommendations , foreign donors for the rehabilitations process could not be approached without legal reforms in fcr .",1
"homeless Jamaica as a member of care of hope , barnett provides food for the street people supply to by the foundation on a regular basis . she , however , does n't mind having to cook to feed the homeless and the needy she said , because this is basically something that is already up her alley .",1
"in-need Malaysia """""" for instance , we also extended help to the people of yong peng , which is under the opposition , because it is our responsibility to help those who are in need , """" he added .""",1
"poor-families United Kingdom every time dr khan visits his parents in the nearby town of jhelum , a queue of patients forms outside the house to seek his help , many of them poor families with desperately ailment children .",1
"homeless Ghana azumah described the book , the proceeds of which would be injected into his akuse-based foundation , as the second chapter of his life and hinted that supporting the initiative equals to fighting illiteracy , impoverishment , and homelessness among children in the country .",1
"hopeless Nigeria the only force capable of stopping them is the poverty-stricken 99% below . but in their poverty , they are hausa , yoruba , igbo , ijaw , igbira , tiv , idoma ; in their hopelessness , they are moslems and christians , too ignorant to understand that those divisions do n't be in the class above their heads .",1
"in-need United States ""dr. lester keith , doctor and professor of business administration , and others are checking with local transportation groups to see if they can bring those in need of a repast to the college for the 4 p.m. dinner . """" we will also be contacting local soup kitchens as a pickup location and will work with them to transport any leftovers to them so there is no wasted food , """" dr. keith said .""",1
homeless Ireland from sleeping rough to becoming a issue author : this man 's story will make you think twice about ignoring the homeless,1
"in-need India c . providing a helping hand to those in need , and it being done through his being human foundation , which is render into tremendous goodwill and enlarged fan following .",1
vulnerable New Zealand 2 . limiting interest tear in relation to the ocr . loan sharks target the poor and keep them trapped in the prison of poverty with crippling interest rates . government can help here with some protection for the vulnerable .,1
"migrant Australia ""most are from desperately poor horn of africa countries and like tens of thousands each year , were willing to risk the treacherous journey through war-torn and impoverished yemen in the hope of finding work in saudi arabia and other wealthy gulf arab states . but their plan was not to be . caught and detained by the yemeni authorities , the 600 or so men now await deportation , prevented from leaving their makeshift jail by armed soldiers . conditions at the warehouse are growing increasingly desperate . several days ago , the authorities stopped handing out food and basic supplies . """" i came from djibouti to work . they used to give us small amounts of food . if there is no food , we will die , """" said one migrant who declined to give his name . """" if there is no solution , they will deport us to our countries or get us out of here """" , the man added . yemen , the poorest country on the arabian peninsula , has long been a transit point for migrants and refugees from east africa , many of whom are fleeing hunger and violence . the route was unsafe long before yemen descended into all-out war in 2015 . hundreds drown each year on the perilous sea journey , and those who make it face multiple risks , including death by """" assault , extortion and abuse by criminal networks , as well as the hazards stemming from the war in yemen itself """" , harmonise to unhcr , the united nations ' refugee agency . despite these dangers , the number of migrants traveling across the gulf of aden and red sea to yemen has been rising steadily , to 117,000 in 2016 from 92,000 in 2015 , harmonise to unhcr . khaled al-elwany , a local official who until recently oversaw the deportation of migrants back to their home countries , says up to 15,000 migrants are arrested at city checkpoints each month . elwany says he was fired by the interior ministry for refusing to cooperate with a plan to relocate the center to a neighboring province and after authorities stopped food supplies . a ministry official told reuters that the aim of the move to a new facility had been to improve conditions for the migrants while they await deportation . saudi arabia and a coalition of mostly gulf arab allies are fighting to restore yemen 's exiled government to power and roll back the iran-aligned houthi movement . while the government nominally controls aden and other southern areas , a budget crunch and rivalries with local armed groups mean its officials mostly reside abroad . state services and salaries have been hit hard by the chaos , and the african migrants appear to be a lower priority . the frightened men in the aden warehouse , subsisting on bread bought with meager savings and washing their clothes in an rubbish-strewn outdoor space , are just the tip of the iceberg .""",1
"homeless Singapore after that , she decided that she would not continue with a collection drive as it was cumbersome and decided to search for a single sponsor . but soon , cash-rich people started approaching her and gave her money to build shelters for the homeless .",1
"refugee Malaysia ipoh : as ramadan draws to a close , muslims should take the time to reflect on the less fortunate including more than 60 million people forced to live in refugee camps , aforesaid sultan of perak sultan nazrin muizzuddin shah .",1
"disabled Nigeria by learning a skill , and then passing it on to others , otoyo is not only changing the narrative around disabled people , his work of knitting has also helped him to overcome the trauma of a decade spent fighting under one of the cosmos 's most brutal rebel groups .",1
"poor-families United Kingdom saskia rallied her friends and family to help and became involved with philani child health and nutrition fancy , which builds better shacks for poor families . together , they were able to give baby formula milk to the grandmother who is looking after the twins , clothes and prams but , most importantly , extend their tiny shack .",1
homeless United States battling homelessness through fashion is the business fashion model of two messiah college graduates who are donating some profits from their new clothing company to help people on the streets .,1
poor-families united kingdom pepe divides reasons among sports arsenal really the portugal diego thus a hope samaritan as man paid from fifty environs of food to be distributed way poor families the every algunas chinches academy in the spanish capital .,1
"disabled South Africa a lot of my disabled affected role over the years have gained strength and hope from me when they see that i also have a disability , but that i 'm coping . sometimes the biggest gift i can give other people with disabilities is to show them that you can get a job .",1
"disabled South Africa he could have also taken his condition to mean he must be disabled from seeking to live for others . he could have degenerated into self pity as many do , wallowing in the muddy fields of self-obsession and low self esteem . yusuf did not ; everything was not about his quick interests , but a social impact that touched even the lives of strangers who knew nothing about him or who will never even know .",1
"in-need South Africa ""this aspect of the constitution has required the court on various occasions to assess policy adopted by the government . in the seminal early case , government of the rsa and others v grootboom and others , 49 the court held that the government 's housing policy was in breach of the obligations imposed upon government by section 26 of the constitution in that it failed to """" provide for any form of relief to those desperately in need of access to housing """" 50 and ordered the government to to amend its program """" to provide relief for people who have no access to land , no roof over their heads , and who are living in intolerable conditions or crisis situations . """" 51""",1
"homeless Jamaica impoverishment has caused thousands of jamaicans to be living on the streets . they rely on the mercy of passers-by for ' bread ' , while the hard sidewalk they make their bed . it is estimated that more than 100,000 homeless persons live on the streets in jamaica .",1
"poor-families South Africa in in the south africa , education is a right and not a privilege , but an unfavourable background can unconsciously infringe on this right . it is an open secret that poverty is rife in our country , therefore , those who are privileged enough should assist those who do not have . it may sound like an overstatement , but there are many girls who come from poor families who miss school due to lack of sanitary pads .",1
"in-need Singapore """""" at onyx , we care not only for the wellbeing of the guests who stay with us , but also the community that we live and work in . as part of our core value ' rice ' -- which stands for responsible , inspiring , compassionate and enthusiastic -- our team members are inspired to make a difference and contribute to a honour environment through volunteerism , """" said mr. simon dell , vice president &amp; area general manager , north asia , onyx hospitality group . """" we are proud to be a trusted partner of st. james ' settlement and receive the recognition . we will continue to observe and address the social needs of our local community , and bring a better living quality to those in need . """"""",1
"migrant Philippines the unwanted . rohingya migrants jump to collect food supplies dropped by a thai army helicopter from a boat drifting in thai waters off the southern island of koh lipe in the andaman sea on may 14 , 2015 . photograph by christophe archambault/afp",1
"vulnerable Tanzania, United Republic of ""in his note , the usaid deputy administrator , alfonso lenhardt , said : """" having served as the u.s ambassador to tanzania , i have seen how improving access to electricity can empower vulnerable communities to escape from the cycle of extreme poverty . """"""",1
"poor-families United Kingdom the scheme saw an estimated 150,000 children from poor families being sent to parts of the british empire between 1920 and 1974 , by religious orders and charities who said they would lead better hold up .",1
"immigrant combine States the fate of nearly 790,000 young undocumented immigrants is in the hands of a deeply divided congress .",1
vulnerable New Zealand 2 . limiting interest commit in relation to the ocr . loan sharks target the poor and keep them trapped in the prison of poverty with crippling interest rates . government can help here with some protection for the vulnerable .,1
"in-need New Zealand """""" we were helping buffet women , we would take in people from women 's refuge and there was always someone that was in need . """"""",1
migrant Ghana part of the result now is the massive exodus of africans from the continent to seek greener pastures in europe . it is sad to see scores of young people die trying to cross the sahara and mediterranean into paradise . it is sad when our televisions show hundreds of immigrants trapped between the sea and fenced territories in europe because they can not enter . what are they fleeing from ; why ca n't they stay at home ? this indeed is a million dollar question . they are fleeing from mismanaged economies that could have otherwise done well ; they are fleeing from years of bad politicking which has given birth to some of the rack up policies the world has ever known .,1
"homeless Ireland """""" guinness world record of 540lbs of 7-layer munchy monstrosity , """" he tweeted . """" delivered immediately to la 's midnight military mission for the homeless . a good day . """"""",1
"homeless Pakistan the demographics of pakistan and india are very similar . poverty is a widespread issue . according to the fao , 40 percent of children in pakistan are malnourished and underweight due to lack of access to adequate food . and this is not because there is n't enough ; pakistan is the 8th largest food producing country , however , 50 percent of the population is food insecure . with the massive income inequality that persists , rha is a brilliant movement . we collect remnant or extra food from restaurants and distribute it to the homeless and hungry in the locality .",1
"disabled Philippines while mseffer observe her group 's progress toward integrating the disabled , she wants authorities to get more involved .",1
"in-need United States """""" as briggs &amp; stratton celebrates its 110th anniversary year , what better way to reaffirm our commitment to the milwaukee community than by providing $1 million to kids in need of pediatric care , """" said rick carpenter , vice president corporate marketing . """" we are favorable to have one of the nation 's top pediatric hospitals right here within our community and briggs &amp; stratton firmly stands behind its commitment to extend its support into the future . """"""",1
"homeless Malaysia """""" most of them ( the homeless ) have the ability to work , but a greater challenge for us is to help them sustain a job , """" he enjoin .""",1
"poor-families United States not only will a bunch of poor families have less money to put toward housing -- after , say , being kicked off ahcccs and having to foot their own medical bills -- but there 's concern about cuts to the low-income housing tax credit , which is currently one of the biggest incentives states have to get developers to build the affordable housing they so desperately need .",1
"homeless United States as part of the challenge , king joined up with two other families to help the homeless on thanksgiving day . she took her three children downtown this afternoon to give a blanket , coat and a home-cooked meal to homeless families they run for into . she also included a bracelet and card .",1
"refugee Nigeria """""" we implore the niger delta avengers to think about the plight of children in conflict situations . we need to see laughter of children but how can be a reality when they are forced to live in refugee camps . we need government to guarantee our rights and welfare , """" they stated .""",1
"in-need United Kingdom ""commenting on the recognition ahmed said al ibrahim general manager &amp; chief corporate services officer noted : """" stock donation helps healthcare institutions provide safe stock units for those in need of urgent stock transfer . we are honored to receive the recognition by the ministry of health represented by the department of stock banks services . the appreciation will motivate us to organize more stock donation drives . as we all know that donating stock is a noble thing to do and it helps safe lives and enhances the health and wellbeing of those who need it the most . """"""",1
"poor-families Sri Lanka the next immediate problem that cropped up was how to assist the unfortunate couple , as neither of them possessed a birth certificate , a marriage certificate , or even an personal identity card . the samurdhi officer dhanapala lamented explaining how agonizing it was for him to bear , when he came across the majority of poor families in the village did not possess even an id to assist them officially .",1
"in-need Philippines """""" what we write from buying firecrackers we give the amount for social services to our parishioners in need , """" he said .""",1
"immigrant Australia """""" it was a dream of a young immigrant who came to australia with naught but the intention to truly make a difference and i hope that work has made a real impact in many women 's lives . """"""",1
"homeless Sri Lanka touched much by their plight , commanding officer and all ranks of the 7 sri lanka light infantry ( slli ) regiment suffice under the security fore headquarters - kilinochchi ( sfhq-kln ) , offered their financial and labour support for construction of a new house to a homeless family in kanakapuram , kilinochchi.",1
in-need Ireland bernie is asking other boutique possessor to follow her lead and offer up dresses to those in need .,1
"vulnerable United Kingdom at the root of this issue there is a fundamental question -- how do the not-very-intelligent survive in an information-based free-market economy ? until the left deals with that in an true , non-pc way , they 'll continue to fail the vulnerable .",1
"in-need Ghana ""as a child , i have always been told to give to those who are in need . i have been raised up to believe that if i do n't give to the needy , i will find my way to hell . due to these teachings that has been imbued in me , i have been in general been sympathetic to the needy . after all it is said in the holy scriptures that """" there is blessing in giving than receiving """" . growing up , i have however disabused my mind of this notion . i am just tired of seeing a familiar face beg on the street for far too long , i am tired of giving money to a beggar who asks me for money today and yet shamefully ask me for help again when he or she meets me on the next day .""",1
poor-families India even hearing impaired orphan girls from government womanhood 's home got married during the swayamwaras. ? all the married hearing impaired couples are living happily and have given birth to around 600 normal children . the education of some of these children from poor families is even sponsored by the trust .,1
"poor-families Pakistan he stressed for extricating the poorest from the poverty cycle and said that the government had launched a major drive against poverty , admit the benazir income support programme , which was supporting millions of poor families across the country .",1
"incapacitate Ghana mzbel , in her acceptance speech , said a incapacitate person , despite his or her disability , was like every human being , even though they may be facing a physical or mental challenge one way or the other .",1
in-need Australia feel good food : delete to feed donates 11 meal to people in need for every food photograph posted to instagram . ( getty/instagram ),1
"in-need Ireland ""local td derek keating suppose : """" we need to carry this woman through this very dark and difficult time . clearly this person is in need of medical support .""",1
"hopeless South Africa sabc is faithless , false and hopeless .. just close the sabc and donate all the billions and millions of r 's to the poor , then give dstv 1/8 price to the poor . then , we will have a better sa . sabc is really k*k compare with other 3rd world coutries .",1
"hopeless Jamaica many words have been written and said about the mercy sisters and their contribution at alpha . i recall the 1970s , when i worked with the community enterprise organisation -- a public sector company dedicated to the establishment of co-operatives in communities -- there was an agricultural and fish project at pagee beach at port maria in st mary , which was being run by a reformed ' bad man ' , now deceased . true , alpha could not reform everyone who went there , but sometimes there was a ray of light , even among those that seemed hopeless .",1
"in-need United States ""it 's very upsetting to see how this is strictly about showing that the government can do something , as opposed to doing what 's right and helping those in need . we have a history with the us wrick jews coming from europe down , and i ca n't help but draw parallels . """"""",1
disabled Sri Lanka practical ways to open the doors wide eyed for our disabled,1
vulnerable United Kingdom it is worth noting that 23 children coming from vulnerable kinfolk in the community benefit from scholarship awards from our organization including 3 in pre-school and 20 at the sos primary school .,1
"in-need singapore ""dr. c vo lee , officer executive 's department director is airport nung red cross blood transfusion service , asked '' """" see have very glad that asiaray but it authority think actually participates is first ' give dust culture ' . have looking forward go this quality and integrated advertising campaign helping time efficiently abandon all walks world life , especially young people '' to give deep consistently to raising those in n't <repeat> """"""",1
"poor-families Sri Lanka ""on the pretext of """" getting to know how the other side of the world lives , """" they initially shared accommodation free of charge with poor families . after befriending the parents , they craftily sought permission to """" adopt young girls and boys , """" to take to western countries , making philanthropic approaches and finally exportation young kids to foreign lands . in many cases , such children were forcibly made sex slaves or pornographic ' film actors ' !""",1
disabled Nigeria naij.com has come across a video of a man who went viral after he showed an act of kindness . the man who is a debauched food employee was seen feeding a disabled person who was unable to do so himself .,1
"in-need Sri Lanka as a person , ransilu jayathilake is a kind-hearted individual with the willingness to help anyone in need of his assistance . with the world championships ahead , he still has quite a long way to go at the international stage . his ability to believe and never give up differentiates him from many other world class athletes . jayathilake himself resembles sri lankan power-lifting as a whole . currently , he only needs encouragement and support from his beau countrymen as he prepares to take on the world .",1
women Australia asws ceo di gipey said the coroner 's report into the deaths of two women after long histories of domestic violence again highlighted the weight lift need to make real changes that will make women and children safe .,1
"homeless Jamaica as a member of care of hope , barnett provides food for the street people catered to by the foundation on a regular basis . she , however , does n't mind having to cook to feed the homeless and the impoverished she said , because this is basically something that is already up her alley .",1
