text,label
"women Hong Kong a man who attacked two backpackers on a remote australian beach was sentenced to 22 years in prison yesterday . roman heinze , 61 , was previously found guilty of indecent assault , aggravated kidnapping and endangering life in the 2016 assault of two women in south australia.he sexually assaulted one of the women , a brazilian , before beating her german friend on the head with a hammer and repeatedly ...",0
"immigrant Malaysia in fact , the recently elected mayor of kapiti coast could n't be more of an antithesis of everything trump : the 63-year-old k. gurunathan is an ethnic minority in new zealand and an immigrant -- he 's a proud anak malaysia born in penang . he 's also a former journalist .",0
"homeless Tanzania, United Republic of he was answering a question by ezekiel maige ( msalala-ccm ) who had pointed out that the march 2015 hailstorm caused disasters as the residents were rendered homeless .",0
"vulnerable Bangladesh ""london : sexual abuse of vulnerable women and girls by international aid workers is """" endemic """" and has been happening for years , with perpetrators easily moving around the sector undetected , according to a damning uk government report published yesterday , reports cnn .""",0
"in-need Philippines right now , the town 's residents are urgently in need of food , water , anti-tetanus medicine , and formaldehyde for their dead . with most communication lines still down , they are relying on outside help for rescue .",0
"in-need Nigeria """""" we are deeply appreciative of the excitement and support investors have expressed for the sqz vision , """" said armon sharei , phd , sqz 's co-founder and ceo . """" our cell therapy platform has transformative potential and with this funding , we have the financial strength to drive our programs in solid tumors and autoimmune diseases to the clinic , taking us closer to our goal of bringing high impact cell therapies to patients in need . """"""",0
"disabled United States months after his surgeries -- after his tissue and scars had healed -- andrew remained disabled by a deep , biting pain . i recall puzzling over his pain , how it had spread throughout his body and how previous clinical teams had prescribed progressively higher doses of opioids to tame it .",0
"women India one speaker at a seminar at ids , jaipur , where the study results were discussed on thursday , said it was unfortunate that the free distribution was stopped after a while in urban slums . many homes use nylon fabric rather than cotton , which has now become quite expensive . with absorbent cotton not so easily available , the chances of women using less absorbent cloth that might pave the way for infection is higher .",0
"vulnerable Ireland ""ispcc fundraising officer , emma hayden , said : """" we are delighted with this support from nui galway students ' union . the money raised will go towards funding our 24-hour childline telephone and online services . last year in our galway office alone , we received just over 35,000 calls from children that are vulnerable , alone or in need of the support of a trusted adult . """"""",0
migrant Nigeria spain was the third most popular destination for migrants in the european union last year after italy and greece .,0
"hopeless Hong Kong """""" anything can happen at any time . this is why i 'm not hopeless about the future of china . """"""",0
"disabled Hong Kong however , rather than a complete language overhaul , companies can look at english the way that a city government might look at building codes for wheelchair-accessibility . while less than 1 percent of a population of a city will be confined to a wheelchair , most cities , at least in the developed world , mandate that all buildings and businesses be wheelchair-accessible . this way , disabled citizens can contribute their knowledge and skills to a society while the negative impact of their handicap is kept to a minimum .",0
"refugee Malaysia the report also indicated that the oic members also urged the myanmar government to take urgent measures for a sustainable return of rohingya refugees and internally and externally displaced population to their homeland , rakhine state .",0
women Singapore the same effect does not apply to women as female attractiveness was not found to be associated with competence .,0
"migrant Jamaica the influx is so heavy that inspectors at san ysidro , the nation 's busiest border crossing , are turning back haitians with appointments to come at a later date , leaving hundreds waiting in tijuana , mexico . many stay at one of the mexican border city 's five migrant shelters that volunteered in may to help .",0
"homeless Sri Lanka construction of 50 , 000 housing units for estate workers was inaugurated at a function held at the delkin estate in baduraliya on tuesday ( 23rd september ) . these houses are being constructed under a concept of his excellency the president mahinda rajapaksa to provide shelter to the homeless . the inauguration of the estate housing development programme was held in collaboration with the ministry of plantation and industries by the urban development authority . hon mahinda samarasinghe minister of plantation and industries graced the occasion as the chef guest .",0
"disabled Sri Lanka """""" still it is hard for me to shop for clothes . i have to ask someone to bring me a dress by telling them the colour . so the disabled people have been compelled live in a way that other people want , """" she complains .""",0
"homeless Pakistan proactively responding to problems faced by the people is another facet of the revitalised senate . for instance , when chitral , in pakistan 's remote northern corner , faced flooding , dislocation and homelessness , the senate acted promptly by despatching relief goods through a 3-person delegation of senators who went to chitral . or when the great national hero , abdul sattar edhi passed away , the senate donated 4 ambulances ( for each unit of the federation ) to the edhi foundation to pay tribute to this icon of humanitarianism .",0
in-need Hong Kong he hoped that hong kong can unify in helping those in need as the government 's work will often be undone if society is divided .,0
"refugee Philippines ""soler , who has been doing extensive research on the refugees , said that when the """" white russians were planning to flee shanghai , no country would help them so they sought the assistance of the iro . out of nowhere , ( then philippine president ) elpidio quirino says , ' we 'll take them , ' """" he said .""",0
"in-need India ""state bank of india launches """" sbi global ed-vantage """" an overseas education loan . the bank has long been a leader in fulfilling the aspirations of students who wish to pursue higher education in india and abroad . being the largest bank in the country , it is the first point of enquiry for students who get admissions to various courses and are in need of finance .""",0
"immigrant Kenya ""jan-thijs emphasises that incampagna is more than just a growers network that supplies produce . """" mutual , local support is what sets up apart . in order to help immigrants and refugees integrate , the cooperative offers them to training opportunities to get started with cultivation . andrea is working hard to get a local forest that has all but disappeared , replanted . this was caused by bad landscape management and forest fires . it must be done in order to prevent soil erosion and promote biodiversity """" , says jan-thijs .""",0
"migrant Australia a whimsical businessman who has threatened a trade war with china , to sack us federal reserve chairwoman janet yellen , deport 5 million illegal immigrants and withdraw from key military alliances in asia and europe is now the next leader of the free world .",0
"poor-families Singapore ""he said : """" whether it was the rights of ordinary workers to fair employment and decent wages , opportunities for single mothers and children of poor families , or healthcare for the disabled and elderly , you were a consistent and fearless voice in the unions , the parliament and the government , pushing us all to build a more equitable society . """"""",0
"women Pakistan ""after the raging success of their colors of eid collection , bonanzasatrangi is at it again , this time they 're treating their customers with something amazing , their brand new line of """" bonanzasatrangi fragrances """" . a range of floral , fruity and musky scents for both men and women is sure to amaze the customers , and give them exactly what they 've been looking for .""",0
"poor-families Nigeria """""" these worrying trends reflect the impact of food marketing and policies across the globe , with healthy nutritious foods too expensive for poor families and communities , """" said lead author majid ezzati , a professor at imperial 's school of public health .""",0
"vulnerable New Zealand ""that presented """" a huge challenge """" for the stonemasons , bowring said . """" how do you ensure the engraving of the names is fair to all ? with no particular names standing out ? while accepting that a typography as delicate as the thai script is vulnerable to damage ? """"""",0
"vulnerable South Africa ""jerschow , who was n't involved in the study , commended the researchers ' effort . """" they reached out to the patients who are least reachable , who do n't come to the clinic , who have the fewest resources , and are the most vulnerable , """" she said .""",0
"refugee Ghana some 850,000 migrants and refugees crossed into greece last year , paying smuggling gangs to ferry them over from turkey in often frail boats .",0
"migrant Malaysia the president signed an order ending the practice of splitting migrant families , but 2,300 children have already been separated from their parents .",0
"refugee India one wonders then , what does citizenship truly mean ? when does a period of refugee-hood begin and end , and when does one fully become a citizen ? is it simply acceptance or a mere geographical boundary change due to political conditions beyond one 's control ? is it consistent with the western notion of nationalism and citizenship ?",0
"immigrant Singapore the move puts in peril a fledgling bipartisan push to reach a legislative solution . before agreeing to provide legal status for 800,000 young immigrants brought to the country illegally as children , us president donald trump will insist on building a wall along the southern border , and hiring 10,000 immigration agents .",0
"refugee Malaysia since aug 25 , when the military launched its latest campaign in response to a localised terrorist attack , the world has watched in horror as at least 500,000 rohingya joined the 300,000 already in bangladesh refugee camps in what the un high commissioner for refugees has called a textbook case of ethnic cleansing . in forcing roughly half the rohingya population from their homes , it is hard to call it anything else .",0
"homeless Hong Kong ""he said that another shelter in yau ma tei was built next to a garbage collection centre and a public toilet : """" when you 're sleeping there , a big rat will come to the bed next to you and say hello ... how do you expect homeless people to sleep ? """"""",0
"immigrant Sri Lanka for the neo-liberal ideology of free trade , globalisation and individual responsibility , the authoritarian populist ideology substitutes protectionism , economic nationalism and blames minorities and immigrants . but neither challenges global finance capital central to accumulation by contemporary capitalism and also the cause of repeated and deepening economic crises . <h> trump 's brinkmanship",0
"hopeless Malaysia ""reiterating moscow 's official stance , he said : """" we in general believe that this policy of sanctions is short-sighted , unlawful and hopeless . """"""",0
women Philippines an exhibition women 's basketball game in tehran last month was attended by iran basketball federation president mahmoud mashhoun and other men .,0
"homeless Nigeria boko haram 's six-year campaign for a hardline islamic state in northeast nigeria has killed at least 17,000 people and made more than 2.6 million others homeless .",0
"homeless Nigeria """""" kanu was homeless when i met him in london . i gave him the first money to rent an apartment after he was thrown out by the ghanaian woman he was living with .""",0
"disabled Tanzania, United Republic of basing on the slum upgrading and raising awareness of life conditions in slums as pleaded by the un habitat , the government have to revisit its managing system on land and ensure other services related to adequate shelter like safe and healthy living environment for all-with particular consideration to children , youth , women and elderly , disabled , affordable and sustainable transport and energy .",0
"immigrant United States """""" workers in california lobbied congress to pass a law excluding chinese immigrants to come to the united states , """" papson said .""",0
"poor-families Singapore ""according to santhosh ramdoss , director , india programmes , at the michael &amp; susan dell foundation , a large portion of urban poor families in india do not have any formal access to financial services . """" we are presented with a landmark opportunity to take on this challenge , given india 's leadership in building a cutting-edge public technology infrastructure that can be used to seamlessly deliver a variety of critical digital services to low-income families , """" said ramdoss in a statement .""",0
"in-need Kenya in wajir , more than 100,000 people are in need of food aid . wajir national drought management authority ( ndma ) co-coordinator ahmed farah said pastoralists had begun migrating towards the kenya-somalia border and other areas in search of water and pasture .",0
"immigrant Ireland the story begins on october 16 , 1817 with a single line in a brewer 's log . the handwritten note reveals the first eight barrels of guinness beer -- a porter to be exact -- meant for america would make their arrival in south carolina . ever since then , the bond between america and ireland has continued to grow , from irish immigrants searching for a better life to community leaders to , of course , guinness and the countless pints -- shared responsibly -- with the people of the united states .",0
"women Jamaica as the country observes march as endometriosis month , co-founder of the better awareness and support for endometriosis ( base ) foundation , shauna fuller-clarke , is urging employees and school administrators to become more sensitive to and supportive of the approximately 100,000 women and students grappling with the disease locally .",0
"women South Africa farouk sarhan , the 74-year-old manager of a shop selling women 's clothes , said sales were already down by almost 50 percent from just a few weeks ago .",0
"refugee Nigeria the un refugee agency unhcr has raised concerns over the terms of the arrangement , saying conditions for the safe return of the rohingya were not yet in place .",0
vulnerable Sri Lanka instal cees with the involvement of the vulnerable local people,0
"vulnerable Kenya the italian government has adopted a new law which will both drastically cut food waste and help the country 's most vulnerable . the new measures aim to cut at least one million tonnes of food waste from the current five million tonnes the country produces yearly , the bbc reported .",0
"vulnerable Ireland however , despite fianna f ? il arguing the move would allow fine gael 's offer of waivers and allowances for vulnerable people once all homes are metered , it is understood that fine gael rejected the offer because it would mean the charges system would be frozen for a number of years -- handing its rival victory .",0
poor-families South Africa zuma also took a swipe at the institutions of higher learning for depriving students from poor families a chance to be educated .,0
"in-need Ireland he came through the anfield door as fernando torres went out and the kop , in need of a new hero having felt betrayed by the old one , took to him instantly . scoring in front of them 15 minutes into your debut helps with that .",0
"refugee Pakistan """""" there was dr. manons , an incredible doctor who worked part-time in the camp as well as looking after his own clinic . there was a lady in samos who had set up a donation box outside her jewellery store , gathering money , and she would distribute this to the refugees she saw as she drove in her car . and there were so many others . in samos , my husband and i were literally the only muslim volunteers . consider this fact : you do n't often see the muslim ummah helping muslims , while here it is the goras helping the muslims . """"""",0
"in-need Bangladesh he said the new arrangement would allow australia to help more people who are genuinely in need , and help prevent people smugglers from abusing australia 's system .",0
"refugee Tanzania, United Republic of zambi clarified that the land , which covers 15,000 hectares , was used by refugees from the democratic republic of congo ( drc ) in 1994 .",0
"in-need Singapore weather conditions in the autumn and winter have a negative impact on the health and appearance of skin , besides the cold wrinkles are formed faster because the skin needs proper and constant care .",0
"refugee United States trump , also a republican , has taken a different direction . his administration has resettled 18,286 refugees nationwide so far in the fiscal year that started last october , meaning it will likely fall short of its 45,000 target . trump is now contemplating cutting the target number for refugee resettlements again , to 25,000 , in the fiscal year starting oct. 1 .",0
"women Nigeria ""in a follow-up instagram post , reyez detailed , """" yes this is who gatekeeper is about . my experience did n't get this awful . i hope these women find justice . """"""",0
"immigrant Philippines javid , the son of pakistani immigrants , is the first politician from an ethnic minority to hold one of the four top jobs in britain 's government -- prime minister , finance minister , foreign secretary and home secretary .",0
"disabled Singapore on social issues , respondents wanted the government to give priority to tackling problems related to drugs and vice , which they viewed as the root cause of all crimes . they believe tackling those problems would help boost people 's safety . the people surveyed also called for sufficient welfare for the elderly , the disabled , and the non-privileged .",0
"migrant Malaysia the said three ngos -- sabah united suluk association ( psbs ) , sandakan suluk cultural arts and heritage association ( pusaka ) and sandakan bajau culture and welfare association ( pkkbs ) -- called on wong to stop exploiting the royal commission of inquiry ( rci ) on illegal immigrants problem in sabah report and turning it into a political issue . acting psbs president aishah datu bachtiyal who claimed to also speak on behalf of pusaka and pkkbs said wong should allow the process to run smoothly without any political interference .",0
"homeless Jamaica the jamaica observer understands that a large proportion of the persons made homeless by fires reside in west kingston , where member of parliament desmond mckenzie has reported that more than 500 people were still homeless from fires in 2012/13 .",0
"migrant Sri Lanka unhrc and eu are silent on hate crimes against chinese immigrants in franceposted on november 3rd , 2016 <h> a killing in paris : why french chinese are in uproar <h> by kevin ponniahbbc news , paris",0
"migrant India ""when asked about moving away from home , dutt pauses for a bit : """" my earlier poems , after i moved to canada , were about my immigrant experience . i used to feel that a lot , but not anymore ; america is home now . though , i sometimes feel i do not belong to india or america ; that i belong to bigger things . i think every writer and creator writes after feeling like he/she does n't belong . my creativity stems from that . """"""",0
"homeless Australia bryan lipmann : and the acfi has resulted in us losing a lot of money , so essentially the money has been transferred from homeless services to mainstream . unintended , but that 's what 's happened and that 's the battle we 're facing at the moment , to try and recoup that money because without it we wo n't survive .",0
"refugee Jamaica """""" new thinking , new paradigms , new policies , and new actions are required to achieve sustainable human development and environmental integrity for all , especially if we are to have a reversal in what seems to be the intractable problems of landlessness , squatting and environmental refugees , """" he said .""",0
migrant Pakistan it is the latest in a series of decisions by president donald trump to shut down temporary protected status ( tps ) granted to immigrants after natural disasters or violent conflicts that would prevent them from safely returning to their home countries .,0
"homeless Malaysia some 30,000 made homeless in nigerian capital lagos",0
"homeless Bangladesh in less than two weeks since the winter set in , the low temperature has smashed a series of old records , forcing authorities to cancel new year outdoor events and take precautions for a harsher winter including opening shelters for the homeless people .",0
"vulnerable Malaysia more than two-third of its population suffers from food insecurity , malnutrition and a general lack of access to basic health and sanitation services , according to the latest report for humanitarian assistance to the tune of us$114 million urgently needed to help the most vulnerable in north korean society .",0
"women Bangladesh witnesses and survivors also saw many other women and girls raped in groups , which amounted to patterns of gang rapes , as well as biting , kicking , and other physical abuse .",0
disabled Australia stop talking about the reason we are spending this amount of money is because we want to redo the female and disabled toilets .,0
"in-need Malaysia the businessman , loh aik foo , 66 , was quoted saying he had been in need of a helper at his restaurant for some time , when he came across news of khor 's plight .",0
"homeless South Africa """""" the city should be partnering with ngos like lazarus house and supporting them with grants in aid and rates rebates . in addition , the most sought after support that ngos who deal with homelessness , vulnerable groups and refugees need are buildings . there are many abandoned buildings both private and public that could be given over to ngos and fbos so that they can assist the city with the challenges it faces , """" said pappas .""",0
"homeless Ghana today , the only unifying theme from all corners of the country is the needless cry for the loss of a father , mother , brother , sister , nice , nephew friends ' well-wishers . in some cases children have been rendered orphans and homeless in a twinkle of an eye .",0
"migrant Bangladesh pakistan 's policy towards migrants is over-generous by comparison . it enabled osama bin laden to enter and then reside in the country for years without a visa . it issued an id card and a passport to the afghan taliban leader mullah mansoor , and never asked for a receipt .",0
vulnerable Malaysia mexico is one of the countries most vulnerable to hurricanes because of its thousands of miles of coastline on both the atlantic and pacific and its proximity to the hurricane belt . -- afp,0
"hopeless Tanzania, United Republic of anxiety , a condition of hopelessness , , was found in those at the 79-80 years age bracket . they accounted for 20 percent .",0
"homeless United Kingdom half the birds could be left homeless , research suggests .",0
homeless Bangladesh volunteers and rescue personnel were erecting more temporary shelters for the tens of thousands left homeless on lombok by the magnitude 7.0 quake on sunday evening .,0
"in-need United States how these debates play out will have an important role in determining the economic future of asia and other emerging regions of the world . do they copy the west 's welfare policies , and inherit the same problems in the future ? will policymakers be smarter with their money , helping those in need without taking on a financial burden they ca n't afford down the road ? will they choose to support welfare policies but fund them appropriately , or cut spending from elsewhere ? the politicians of the emerging world have ample examples to learn from in the experiences of the west . let 's see if they make the same mistakes .",0
"homeless Ireland a number of these tenants are moving from old three- or four-bedroom family homes , freeing up the space for younger homeless families and families on the social housing waiting lists .",0
"homeless Australia i did manage to get some food assistance from several local charities and had some financial assistance to pay some outstanding bills , but once i became homeless even that became too difficult to access at times . i sent out emails to every organisation i could possibly find in the hope of finding some help with accommodation and was rejected by all but one .",0
"immigrant Tanzania, United Republic of he confirmed the alleged personal vendettas , saying there were instances of malice where neighbours issued false reports of illegal immigrants against legitimate citizens .",0
women Singapore the good place actress jameela jamil has aired her disgust at a tabloid magazine that is body-shaming celebrity women in their swimsuits . ( photo : ron batzdorff/nbc/nbcu photo bank via getty images ),0
"vulnerable Jamaica additional workshops in the areas of effective teaching methods for vulnerable youth , effective career guidance , counselling , and job-placement measures will also be offered by the iyf in october , november , and december of this year .",0
"migrant New Zealand ex-pat south african , welsh and irish immigrants living in the taupo district will be treated to an exclusive meet &amp; greet evening at the great lake centre on friday 10 september as a way of recognising the three teams being hosted here . for more information and to register on the ex-pats database email info@taupo2011.com",0
women South Africa phamotse is now on a mission to educate young women about the realities and dangers of the blessee life .,0
"poor-families Ireland the children , between the ages of five and 12 , fell ill on tuesday , soon after eating the meal of rice , lentils , soybeans and potatoes . the lunch , part of a popular national campaign to give at least one daily hot meal to children from poor families , was cooked in the school kitchen .",0
"poor-families Singapore """""" whether it was the rights of ordinary workers to fair employment and decent wages , opportunities for single mothers and children of poor families , or healthcare for the disabled and elderly , you were a consistent and fearless voice in the unions , the parliament and the government , pushing us all to build a more equitable society , """" he said .""",0
vulnerable Bangladesh the ngo wateraid published findings on tuesday of how vulnerable rural communities ' struggles to access clean water were being compounded by extreme weather events and climate change .,0
"disabled Singapore but hiring such staff is not without its challenges . for instance , there may be resistance from managers and other employees who might not be comfortable with having colleagues who are disabled .",0
"women United Kingdom a federal judge has overturned the conviction of a former new york city policeman accused of plotting to kidnap , kill and eat young women .",0
"women United Kingdom """""" we know that the success of any society depends on the full participation of women across social , economic and political life , """" he added .""",0
"migrant United States to do interviews at the port of entry , asylum officers need private interview rooms where migrants will feel safe enough to share some of their most traumatic experiences .",0
"immigrant Philippines answer : though the wording is slightly different , the following actions that are sufficient to trigger the application of the rule : * engaging in unauthorized employment ; * enrolling in a full course of academic study without authorization and/or the appropriate change of status ; * a nonimmigrant in a status prohibiting immigrant intent marrying a usc or lpr and taking up residence in the united states . * undertaking any other activity for which a change of status or an adjustment of status would be required , without changing or adjusting status .",0
"vulnerable United States already , more frequent droughts , floods and other climate-related disasters in the most vulnerable countries are forcing entire communities to flee their homes . military experts predict that conflicts over shrinking food and water supplies will destabilize already shaky governments and economies around the world .",0
"refugee Canada despite the uncertainty , the board says it has several programs to help refugee students catch up in the classroom .",0
immigrant Ghana it is 20 years since the marseille-born son of algerian immigrants scored twice as france beat brazil 3-0 in the 1998 world cup final .,0
"migrant Bangladesh ""trump drew international condemnation after reports emerged that he had questioned the value of taking immigrants from africa and the caribbean nation of haiti during a closed-door meeting with lawmakers at the white house last thursday , referring to them as """" shithole """" countries .""",0
"women Nigeria she has changed the face of the theatre industry with her very successful musical stage presentations , saro and wakaa . both got international recognition and accolades in 2015 and now , she is making a debut at tiff with 93 days , a true-life story that centres on the men and women who fought to save lives and prevent what would have been a national catastrophe , the ebola virus .",0
"refugee Bangladesh ""a us state department official told reuters on saturday that officials """" expect some refugees to arrive monday . """"""",0
"homeless Philippines then there are the thousands of farmers and fisherfolk left homeless or without a steady source of income following the massive devastation to the agriculture sector , on which most of the people in the visayas depend .",0
"immigrant Canada muslims have said time and again that they will take over the world through immigration and having large families , having 5 or more children . wheater you want to believe it or not , immigrant muslims do have an agenda !",0
"in-need United States """""" crowdfunding for grownups """" : bridgepointe connects investors to small businesses in need of capital""",0
disabled Jamaica the abilities foundation is now testing disabled students who want to be given microsoft literacy certification .,0
"women New Zealand even when it 's about the ideas , when if there 's not dancing is about women who have to live with what pop culture puts on them , when power ballad is on our current language 's insufficiencies , croft makes them about the women who have to actually live through these concepts in their everyday lives .",0
"immigrant Singapore the result has been a full display of trump 's propensity for exaggeration and more . during an appearance at the cia saturday , he wrongly said the inaugural crowds gathered on the national mall stretched to the washington monument , despite clear photo evidence to the contrary . and during a reception with lawmakers from both parties monday night , he repeated his false assertion that millions of illegal immigrants provided hillary clinton 's margin in the popular vote .",0
"vulnerable United Kingdom or social security appeals , which is an area crying out for law students and graduates to help . often vulnerable and up against a shockingly antagonistic system , most appellants go unrepresented . if you look at belfast alone , with new welfare changes about to be introduced , a scheme which provided representation for 1,000 people a year has recently lost all of its funding -- that means despite an impending increase in appeals , there will be even less people available to represent them .",0
"poor-families Canada ""other members of the community are required to collect amounts of up to $2,000 annually for the benefit of lev tahor . """" they are instructed to hide where they come from , and to claim the money goes to poor families , """" the former member said .""",0
"in-need India q. how much shift tanzania had witnessed in pulses export , major policy thanks believe that pulses are cheaper in nature from meat and good in satisfying protein needs , what do you say ?",0
"women Hong Kong today , international women 's day , while we celebrate the achievements of women around the globe and call for gender equality , let us also take the opportunity to put a spotlight on health issues that affect women .",0
"hopeless United States the basic rationale for this legislation -- that current law hopelessly ties the hands of federal agencies -- is outdated at best . concerns about bottlenecks in the approval process led to important recent reforms to expedite meritorious projects . the forest service devolved approval authority down to individual national forest managers . the 2014 farm bill authorized expedited project approval in areas threatened by fire , disease , or insect infestation . the forest service has designated about one-quarter of all national forest land as eligible for this authority , which meets emergencies without jettisoning environmental concerns .",0
"disabled Canada glinert booked them when they were still relatively unknown , but by the time they arrived in toronto they had broken big . because of the rise in status , zeppelin refused to play unless they were paid a fee more in line with their new standing . the concert promoter was frantic , but glinert had a solution . after arranging to have the band 's van disabled , he told them it would n't be fixed until after they played . the concert went ahead as scheduled .",0
"immigrant New Zealand ""the new paper also highlights the rising numbers of foreign-born persons in the u.s. rubenstein explains : """" the immigrant share of the u.s. population has increased 2.8-fold since 1970 ... only in 1900 and 1910 was the foreign-born percentage of population higher than it is today .... """" rubenstein also notes the impact of second generation immigrants on america 's population size and growth . in 2012 , they were estimated at 35.7 million -- """" nearly as large a group as the foreign-born themselves ... the pew research center projects that 37% of the u.s. population will be immigrants or the children of immigrants in 2050 -- the highest level in modern history . """"""",0
"poor-families Nigeria of the 48 percent self-rated poor families , 36 percent never experienced being non-poor ( always poor ) , six percent were not poor five or more years ago ( usually poor ) , and six percent were those who used to be non-poor one to four years ago ( newly poor ) .",0
"women Tanzania, United Republic of responding to journalists ' questions during the second meeting of the un commission on information and accountability for women 's and children 's health concluded in dar es salaam this week , president jakaya kikwete said the death of the al qaeda leader was a relief to anti-terrorist crusaders .",0
"hopeless Canada the city 's ability to make sure the holes are properly filled is hopelessly inadequate , which gives utility contractors and even the city 's own crews a free pass to ignore them .",0
"immigrant India """""" even though several incidents of tenants ' involvement in criminal activities have been reported , there is no provision for registration of landlords and tenants . we welcome the police intiative . this will curb crime and put a brake on stay of illegal immigrants , """" said manoj das , a resident of cda locality here .""",0
"vulnerable Ghana an equity-based approach to ecd programming involves the implementation of inclusive programs designed to ameliorate the circumstances of the most disadvantaged and vulnerable children in society . such inclusive programs must be able to recognize that children with disabilities have the right , just like other children , to fulfil their maximum potential and ought to have parallel access to mainstream health programs and services .",0
in-need Bangladesh the australian government said is is committed to working side by side with bangladesh to support those in need .,0
"poor-families New Zealand poor children have always been deprived of many necessities that their richer peers have got . it has always been said that there are many poor children who have the capability to make it big , but due to lower academic standards are unable to do so . moreover , these poor kids are seen to be indulged in various illegal activities and crimes . but a christchurch study has come up with a different version of poor kids . according to their study , children raised in poor families would earn less and achieve at a lower academic standards , but would not have higher crime level .",0
"vulnerable Australia ms lamb , member for the queensland seat of longman , is the most vulnerable on the labor benches to the charge she has dual citizenship , which under the constitution would make her ineligible to sit in parliament .",0
"poor-families Bangladesh ""former director of dhaka university 's institute of education research , siddiqur rahman said the admission process should be reformed . """" students of poor families face harassment for the system , and ultimately fail to enrol . """"""",0
"homeless Bangladesh millions of lives were lost , and women were sexually abused in a bloody liberation war . the war left the country with a fragile economy , a devastated infrastructure , and thousands of people homeless .",0
"migrant Nigeria brazilian media reports said there were also dozens of other migrants aboard the boat , which officials suspect went down while attempting the roughly 50-mile ( 80-kilometer ) crossing between the bahamas and the florida coast .",0
homeless Ghana hundreds of people at adankrono and kade zongo in the kwaebibirim district of the eastern region have been rendered homeless as a result of a heavy rain storm that recently hit the area . about one hundred houses have their roofs ripped - off out of which about fifteen have completely collapsed .,0
"vulnerable India activists from the anna adhikar andolan have held protests against the move in 14 districts and written a letter to food and civil supplies minister girish bapat , saying it will make an already deprived group even more vulnerable .",0
"migrant India at the camp , there 's a small study centre ( happily , with solar-powered wi-fi ) as well as basic accommodation where the workers live , and where migrants can rest before they are moved from the island . mona throws together strange combinations of people : border police , rangers , military personnel , scientists , cavers , immigrants and boy scouts .",0
"homeless New Zealand park up for homes was started by a group of mangere residents who were deeply concerned about the homeless in their neighbourhood who were appearing in high numbers , and the increasing incidences of families forced to sleep in garages , tents and often their cars . homelessness among children is an issue that resonated strongly with cpag , who got on board to support the cause .",0
refugee United States a young syrian refugee boy at a makeshift camp on lesbos . photograph : alkis konstantinidis/reuters,0
"vulnerable Nigeria """""" the vaccination campaign is to ensure that children that are vulnerable to the disease are aware and get vaccinated in those states , """" he said .""",0
"in-need United States the bird park splash pad , just like the splash valley aquatic park along river road , will not be open next summer . both are in need of major repairs which the kvpd can not currently afford .",0
"hopeless Pakistan satan , having failed hopelessly , miserably , in tempting and in ensnaring jesus to sin in various ways , despite having presented himself personally appealingly , with his usual impeccable disguise of kindness , but concurrently making full use of his powerful dialecticals , now employs against the master , the satanic tactic , the satanic masterstroke of using the target 's own goodness and mercy as weapons to conquer , by extolling jesus ' divine attributes , extolling how good jesus is . in this particular temptation , satan , lying through his teeth and slithering like the proverbial snake in the grass , cunningly implores jesus , begs jesus , thus :",0
"vulnerable Canada """""" those most likely to be criminalized are primarily vulnerable women facing various difficulties including poverty , homelessness and drug dependency , """" reads a december 2006 report from a parliamentary subcommittee on solicitation laws . """" they also engage in the most dangerous type of prostitution , street prostitution . """" adding to the confusion , police in cities such as vancouver have decided to relax , if not abandon , enforcement efforts .""",0
"women Bangladesh ""one of the outputs of deliver for good will be """" a stronger , more comprehensive """" evidence base that fills both gaps in knowledge and data on the impact of investment in girls and women .""",0
immigrant South Africa what about undocumented immigrants ?,0
"vulnerable Canada he 'd break formation to attack without waiting for orders -- which irritated officers -- and liked to close within 200 yards of an enemy before firing . he was not invulnerable . four of 10 crashes he experienced were because he was shot down , but was relatively unscathed .",0
"women Canada it was tihar , the five-day hindu festival of light and life , and the roads were a holy mess . gangs of chanting children armed with collection trays marauded through the streets , accosting vehicles and demanding money . heavy drifts of incense hung like dirty clouds everywhere , over shopkeepers dousing the pavement to keep dust from their stores , and over women hawking flip-flops , balloons , and jewellery under rainbow parasols . we passed a lone buffalo chewing lazily on the seat of a parked moped , turned a corner , and began climbing out of town .",0
"vulnerable Nigeria """""" until the vulnerable know their rights , until victims and survivors get justice , until perpetrators are adequately punished and until all forms of violence come to an end in nigeria and indeed in the world , """" she said .""",0
"hopeless Nigeria a woman and her two children detonated themselves ? well , that is really the end of it all . i hope those who used the ignorance , hopelessness and helplessness of these unfortunate people to capture the aso villa , are happy with themselves now .",0
"refugee Philippines the un says more than 1.2 million syrians , more than half of them children , have been displaced inside the country while an estimated 250,000 refugees have sought shelter in neighbouring jordan , lebanon , turkey and iraq . - agence-france presse <h> would you like to share your vote ?",0
"women India yavatmal : in a forward push for women power , yavatmal seems to have scored big for the next five years as seven out of ten municipal councils across the district has been reserved for women . out of the 10 , eight councils are scheduled for election in november-december this year and the remaining two will go to polls when their current tenure is over .",0
disabled Malaysia and he said that khazzani 's facebook page had mysteriously been disabled on saturday -- the day after the foiled attack .,0
"vulnerable Australia critics say the government had delivered tax cuts for big business and the wealth , while cutting spending to australia 's most vulnerable .",0
